side,entry_price,exit_price,pnl,balance,prob_up_entry
SHORT,111261.29,110918.62,0.9195777826834589,299.49666464964724,3.3743638141459087e-06
SHORT,110973.46,109917.23,2.850567713243339,302.34723236289057,9.942868217649448e-08
SHORT,110248.29,111220.02,-2.6648928169679014,299.6823395459227,4.5280662561708596e-06
SHORT,111274.25,108319.21,7.958474675423788,307.6408142213465,2.205563873758365e-07
SHORT,108285.54,107510.91,2.200735240552695,309.8415494618992,2.659337269506068e-06
SHORT,107550.97,108657.59,-3.188040567793364,306.65350889410587,9.857965324044926e-07
SHORT,108516.41,109769.7,-3.5416373999277524,303.1118714941781,4.838979066335014e-07
SHORT,109850.4,109791.61,0.16222013688744674,303.2740916310656,2.4490108785357734e-07
SHORT,110068.24,110062.44,0.0159809017702205,303.2900725328358,2.8461306555982446e-07
SHORT,109998.84,110415.61,-1.1491230592023605,302.14094947363344,2.3051570963161794e-07
SHORT,109768.2,110790.14,-2.8129268941741365,299.3280225794593,5.853115681020427e-07
SHORT,109716.08,109750.49,-0.09387755429249986,299.2341450251668,5.735134891438065e-07
SHORT,109452.35,110167.4,-1.9548906478503465,297.2792543773165,1.0154839173992514e-06
SHORT,108233.74,107787.42,1.2258809204383538,298.5051352977548,2.1458076844282914e-06
SHORT,108065.85,106678.44,3.832376368329654,302.3375116660845,9.273923637920234e-07
SHORT,106850.01,106733.61,0.3293596917579167,302.6668713578424,1.7713480701786466e-05
SHORT,106471.45,104601.85,5.3147203564018195,307.98159171424425,5.079433776700171e-06
SHORT,104584.76,104500.01,0.2495721164133508,308.2311638306576,3.7294303183443844e-06
SHORT,104084.68,100311.46,11.173824927829056,319.40498875848664,1.3015466720389668e-05
SHORT,100910.17,100761.62,0.4701965231063842,319.875185281593,0.00029550798353739083
SHORT,101105.8,102106.47,-3.165886642069295,316.70929863952375,0.0006897153798490763
SHORT,102223.42,102531.01,-0.9529774406738634,315.7563211988499,0.00025069917319342494
SHORT,102714.98,103367.25,-2.005144484556929,313.75117671429297,9.749551281856839e-06
SHORT,103558.28,104123.06,-1.7111175425537906,312.0400591717392,5.755402980867075e-06
SHORT,103635.82,104090.71,-1.3696413317001008,310.6704178400391,1.0708032277761959e-05
SHORT,103432.06,103653.58,-0.665361503579512,310.0050563364596,9.199084161082283e-06
SHORT,103636.03,103496.81,0.416446905030637,310.4215032414902,9.656886504672002e-06
SHORT,103293.94,101432.12,5.595187512114184,316.0166907536044,1.571617576701101e-05
SHORT,101350.0,101415.05,-0.20283064364600775,315.8138601099584,0.00021427639876492321
SHORT,101414.74,101905.11,-1.527052601841888,314.2868075081165,2.0499868696788326e-05
SHORT,102331.16,102433.43,-0.31409896852387637,313.97270853959265,3.5378510801820084e-05
SHORT,102407.99,100793.33,4.950386913858393,318.923095453451,2.0673300241469406e-05
SHORT,100806.08,101532.87,-2.2993664325069494,316.6237290209441,3.735546488314867e-05
SHORT,101413.1,102338.0,-2.887647522573229,313.7360814983709,7.529817230533808e-05
SHORT,105005.28,103343.2,4.965983294714421,318.7020647930853,3.4691713608481223e-06
SHORT,103990.4,101894.32,6.4239105145425865,325.12597530762787,9.86602663033409e-06
SHORT,101715.78,102398.65,-2.1827367863503397,322.9432385212775,3.5303117329021916e-05
SHORT,101998.25,102124.07,-0.39836681777137806,322.54487170350615,3.3004351280396804e-05
SHORT,102427.43,103135.84,-2.2307892774765596,320.3140824260296,6.433077214751393e-05
SHORT,103188.18,102873.14,0.977939028748196,321.2920214547778,1.3691823369299527e-05
SHORT,102845.7,99301.61,11.07180796394665,332.36382941872444,5.430060264188796e-05
SHORT,99507.82,100420.4,-3.0480879136025107,329.31574150512193,0.0001784811756806448
SHORT,99692.02,99821.44,-0.42751709981994523,328.88822440530197,0.00016427502851001918
SHORT,99620.0,97569.13,6.770798963923932,335.6590233692259,6.277266220422462e-05
SHORT,97383.98,96425.39,3.3040278617849115,338.9630512310108,0.0008548548794351518
SHORT,96542.38,96974.13,-1.5158865709441625,337.4471646600666,0.0032530694734305143
SHORT,97111.96,95282.98,6.355387278971289,343.8025519390379,0.00091523741139099
SHORT,95382.01,95214.33,0.6043992143710921,344.406951153409,0.0026909192092716694
SHORT,95365.25,95880.0,-1.8589945300433643,342.5479566233656,0.0024487588088959455
SHORT,96133.99,96450.27,-1.1269798301395475,341.4209767932261,0.0005384578253142536
SHORT,96048.0,95731.63,1.1245976431375124,342.5455744363636,0.0004151576431468129
SHORT,95963.88,96629.75,-2.376840345033357,340.16873409133024,0.0004873774596489966
SHORT,94573.46,95184.0,-2.1960349014630474,337.97269918986717,0.004085255786776543
SHORT,94828.12,94183.36,2.297960536702168,340.27065972656936,0.003058100352063775
SHORT,93818.94,94723.65,-3.281280608811193,336.9893791177582,0.0036240778863430023
SHORT,94700.82,95433.01,-2.6054711405479716,334.3839079772102,0.0018177148886024952
SHORT,95341.92,95751.56,-1.436692527943465,332.9472154492667,0.0007749234209768474
SHORT,94934.59,95145.38,-0.739266304774199,332.2079491444925,0.0008615197730250657
SHORT,94769.32,94306.0,1.6241394050060665,333.83208854949856,0.006239633075892925
SHORT,93906.63,92138.04,6.287224804976579,340.11931335447514,0.007251523435115814
SHORT,91783.31,92169.86,-1.4324294970095637,338.6868838574656,0.011686867102980614
SHORT,91945.25,90842.72,4.061247862824577,342.7481317202902,0.013950193300843239
SHORT,90295.93,90155.29,0.5338457364040804,343.2819774566943,0.051777321845293045
SHORT,90470.01,91358.94,-3.3729812588788395,339.90899619781544,0.018184782937169075
SHORT,91220.0,91807.95,-2.190851724561557,337.71814447325386,0.012334764003753662
SHORT,91518.54,92037.89,-1.9164851005292036,335.80165937272466,0.007815159857273102
SHORT,92801.62,93733.14,-3.3706950561733993,332.43096431655124,0.005878356751054525
SHORT,92792.81,93246.88,-1.6267093104219819,330.80425500612927,0.0023255134001374245
SHORT,92840.83,92736.35,0.37227616947241,331.17653117560167,0.004027337301522493
SHORT,92612.33,91320.0,4.621300063762167,335.79783123936386,0.005822238977998495
SHORT,91270.65,92035.89,-2.8154278771720427,332.9824033621918,0.01055392436683178
SHORT,91235.13,89396.23,6.711464559131344,339.69386792132315,0.03039531223475933
SHORT,89196.47,90118.0,-3.5095345152732795,336.18433340604986,0.0634288489818573
SHORT,90510.49,91327.03,-3.032885531824787,333.1514478742251,0.018411537632346153
SHORT,91391.08,92232.72,-3.0680629289955132,330.08338494522957,0.009535766206681728
SHORT,91819.28,91452.53,1.3184385831457444,331.4018235283753,0.003943595103919506
SHORT,91026.0,87698.62,12.114119038207253,343.51594256658257,0.03430316969752312
SHORT,86960.28,87056.71,-0.3809238234018779,343.1350187431807,0.214527890086174
SHORT,86591.45,87154.64,-2.231747028210903,340.9032717149698,0.21626660227775574
SHORT,87595.92,88131.31,-2.0836153401149047,338.81965637485484,0.14654816687107086
SHORT,88131.01,86205.38,7.403084282196546,346.2227406570514,0.11893081665039062
SHORT,86208.42,82703.61,14.075712368725037,360.29845302577644,0.10340647399425507
SHORT,80945.66,83010.37,-9.19026194791473,351.1081910778617,0.3436427414417267
SHORT,83285.35,84155.86,-3.6698313858942604,347.43835969196743,0.3053896129131317
SHORT,84115.28,84916.47,-3.3093171585663086,344.1290425334011,0.2720308005809784
SHORT,84850.0,84919.59,-0.28223853942131033,343.8468039939798,0.25313282012939453
SHORT,85128.68,84529.65,2.4195670718318776,346.26637106581165,0.26695623993873596
SHORT,84577.11,84248.86,1.3438853172253453,347.610256383037,0.27122050523757935
SHORT,84571.2,85260.26,-2.832220936480679,344.7780354465563,0.30189624428749084
SHORT,85182.14,85032.63,0.6051475588616674,345.383183005418,0.2331010103225708
SHORT,85252.93,84636.1,2.498948819392236,347.88213182481024,0.1868184506893158
SHORT,84636.0,84454.06,0.7478339603030241,348.62996578511326,0.14268413186073303
SHORT,84581.7,84828.0,-1.0152025860543696,347.61476319905887,0.16986478865146637
SHORT,84694.66,85072.88,-1.5523393769707456,346.06242382208814,0.13502289354801178
SHORT,85187.01,85890.72,-2.8587408839427964,343.20368293814533,0.062034040689468384
SHORT,85522.67,86225.0,-2.8184602122214897,340.3852227259238,0.12588247656822205
SHORT,85943.63,86513.5,-2.2570064456763155,338.1282162802475,0.15506869554519653
SHORT,86064.27,86534.78,-1.8485337416098238,336.2796825386377,0.12271415442228317
SHORT,86086.82,86887.59,-3.12803610804142,333.15164643059626,0.17847029864788055
SHORT,87079.13,87466.82,-1.4832435947014981,331.66840283589477,0.06892078369855881
SHORT,86949.89,87103.74,-0.5868573701048269,331.08154546578993,0.1000017374753952
SHORT,87054.0,87339.6,-1.0861866127349946,329.99535885305494,0.10776061564683914
SHORT,87119.92,87635.58,-1.9532318985849266,328.04212695447,0.09099313616752625
SHORT,86899.73,87564.07,-2.507850215655855,325.5342767388141,0.07327337563037872
SHORT,90480.01,90985.67,-1.8192931496774645,323.71498358913664,0.03730561211705208
SHORT,88920.0,86465.46,8.935800447805669,332.6507840369423,0.08222094178199768
SHORT,86550.3,86084.0,1.7921955278771733,334.4429795648195,0.090582475066185
SHORT,85994.0,84677.87,5.1186180279396964,339.5615975927592,0.17448103427886963
SHORT,84558.0,85201.26,-2.5831546780614025,336.9784429146978,0.2959667146205902
SHORT,84920.3,85543.02,-2.4710607001134295,334.50738221458437,0.2857816517353058
SHORT,85266.52,86170.19,-3.545169734684279,330.9622124799001,0.23477856814861298
SHORT,86441.2,86974.0,-2.0399608845005903,328.9222515953995,0.09389593452215195
SHORT,86976.99,87272.44,-1.1173079136661306,327.80494368173333,0.06340032815933228
SHORT,87083.99,88343.06,-4.739440285652444,323.0655033960809,0.04495416581630707
SHORT,91894.01,92649.5,-2.6560246653803112,320.4094787307006,0.01654111035168171
SHORT,91979.99,91975.44,0.01584978567866362,320.42532851637924,0.0062374272383749485
SHORT,92000.01,91037.59,3.35199686033438,323.77732537671363,0.015280337072908878
SHORT,91228.99,89336.13,6.717877158483987,330.4952025351976,0.014850047416985035
SHORT,89606.96,89629.26,-0.08224855543063884,330.412953979767,0.0874754935503006
SHORT,89674.68,89764.18,-0.3297693326721585,330.0831846470948,0.0189390629529953
SHORT,88236.09,88918.54,-2.552983358197411,327.5302012888974,0.0700039491057396
SHORT,89554.52,90723.91,-4.276842107860331,323.25335918103707,0.04121209681034088
SHORT,89374.19,90075.48,-2.5364632480593,320.71689593297776,0.03678293898701668
SHORT,89597.03,90395.31,-2.8574818125709847,317.85941412040677,0.05299696326255798
SHORT,90239.16,90418.27,-0.6308990427560062,317.22851507765074,0.033082615584135056
SHORT,89921.68,90605.89,-2.413777437224068,314.8147376404267,0.03007858619093895
SHORT,90440.49,90476.5,-0.1253473825985484,314.68939025782817,0.005995949264615774
SHORT,92000.01,90436.55,5.347871963193254,320.0372622210214,0.0031567991245537996
SHORT,90113.0,90251.23,-0.4909252910990674,319.54633692992235,0.02133486047387123
SHORT,89806.84,90325.54,-1.8456131511313514,317.700723778791,0.046249616891145706
SHORT,90351.83,91169.65,-2.875669545605989,314.82505423318497,0.013303479179739952
SHORT,90710.5,91573.46,-2.9950383781488643,311.8300158550361,0.024406787008047104
SHORT,90842.7,90345.93,1.7052310970095366,313.5352469520456,0.03454210236668587
SHORT,89840.25,90540.86,-2.4450725523033796,311.09017439974224,0.09592252969741821
SHORT,90438.09,89591.04,2.9136941329179056,314.00386853266014,0.04596845805644989
SHORT,88836.98,88706.32,0.4618318346984992,314.46570036735864,0.03236405923962593
SHORT,89078.19,89753.42,-2.383711151506894,312.08198921585176,0.012516340240836143
SHORT,88050.01,86243.78,6.401951020577325,318.4839402364291,0.10062244534492493
SHORT,86045.29,86416.5,-1.373979022618976,317.1099612138101,0.153757706284523
SHORT,85896.35,87143.63,-4.604676594788505,312.5052846190216,0.10655920952558517
SHORT,86980.01,87105.67,-0.4514763112263036,312.0538083077953,0.05203409492969513
SHORT,87297.99,87977.43,-2.4287138743588854,309.6250944334364,0.0596591979265213
SHORT,87530.54,87906.41,-1.3295791873864726,308.29551524604994,0.0634751096367836
SHORT,87333.12,87147.88,0.6539175658006423,308.9494328118506,0.09839072078466415
SHORT,87233.44,86251.63,3.4772174825273416,312.42665029437796,0.17710861563682556
SHORT,86164.73,86698.02,-1.9336683157423225,310.49298197863567,0.09692972898483276
SHORT,86699.64,87029.39,-1.1809167928200703,309.3120651858156,0.049502357840538025
SHORT,86381.18,86723.23,-1.2248060503087552,308.0872591355068,0.13349363207817078
SHORT,86397.42,85151.46,4.443007689262885,312.5302668247697,0.22785857319831848
SHORT,84979.26,85460.9,-1.7713390033460137,310.7589278214237,0.29605501890182495
SHORT,85315.86,86361.99,-3.8104783467204015,306.9484494747033,0.27488991618156433
SHORT,87117.72,87658.01,-1.903644606019125,305.0448048686842,0.11803340911865234
SHORT,88715.89,88737.8,-0.07533635377691611,304.9694685149073,0.032331544905900955
SHORT,87206.32,87888.07,-2.3841498547357243,302.5853186601716,0.07107961922883987
SHORT,86874.0,87778.63,-3.1508593689659827,299.4344592912056,0.10004135221242905
SHORT,87852.73,88120.29,-0.9119430201879228,298.52251627101765,0.04900187999010086
SHORT,87975.01,87510.98,1.5745767261093717,300.09709299712705,0.0628286600112915
SHORT,87283.23,87984.13,-2.4098335096179446,297.6872594875091,0.06249387562274933
SHORT,87380.43,87481.27,-0.3435412625770278,297.34371822493205,0.12183354794979095
SHORT,88232.85,87619.24,2.0678588410098966,299.41157706594197,0.08260945230722427
SHORT,88092.24,87886.52,0.6992097105716261,300.1107867765136,0.02178763970732689
SHORT,92850.61,92424.97,1.375749230764938,301.4865360072785,0.011625045910477638
SHORT,92500.0,93520.42,-3.3258690926761796,298.16066691460236,0.002445779973641038
SHORT,92709.52,91518.0,3.8320163651164383,301.9926832797188,0.004123555030673742
SHORT,89429.49,90328.77,-3.036760918795162,298.95592236092364,0.015010482631623745
SHORT,90584.67,91206.0,-2.0505708442776722,296.90535151664596,0.010273468680679798
SHORT,91366.39,91275.23,0.29623466401877646,297.2015861806647,0.003389006946235895
SHORT,91133.76,90942.9,0.6224246068464848,297.8240107875112,0.053534623235464096
SHORT,90560.01,91320.0,-2.4993732880374377,295.3246374994738,0.027377979829907417
SHORT,95505.35,95250.02,0.7895394309611095,296.1141769304349,0.0008364975219592452
SHORT,92448.61,93153.63,-2.2581888145154116,293.8559881159195,0.01868593692779541
SHORT,91127.82,88851.18,7.341383748499971,301.1973718644195,0.018005166202783585
SHORT,88936.01,89928.79,-3.3622233203351066,297.8351485440844,0.06972550600767136
SHORT,89578.8,90344.43,-2.5455970026368324,295.28955154144757,0.019233526661992073
SHORT,90013.52,88015.67,6.553951345832048,301.8435028872796,0.029808467254042625
SHORT,88124.56,89646.66,-5.213484138187275,296.63001874909236,0.1665065437555313
SHORT,90039.21,90135.07,-0.3158063425621821,296.3142124065302,0.033340826630592346
SHORT,89992.84,89550.01,1.4580806948639875,297.7722931013942,0.01185288093984127
SHORT,89474.03,89939.38,-1.5486989531457873,296.2235941482484,0.012407221831381321
SHORT,88979.61,89761.61,-2.6033700375167803,293.62022411073167,0.04179896041750908
SHORT,89575.45,90269.66,-2.275557597309463,291.3446665134222,0.03262050077319145
SHORT,89422.27,87051.28,7.724868658072108,299.06953517149435,0.022296562790870667
SHORT,86843.23,87649.99,-2.7783091231746844,296.2912260483197,0.08548428118228912
SHORT,87686.83,87962.51,-0.9315146322087197,295.35971141611094,0.04379776492714882
SHORT,88200.01,88721.46,-1.746205261404547,293.6135061547064,0.011915476992726326
SHORT,87476.6,88082.84,-2.0348327663766748,291.5786733883297,0.11299315094947815
SHORT,88009.43,88462.78,-1.5019662277167507,290.07670716061295,0.028480608016252518
SHORT,88016.25,88285.05,-0.8858888998880671,289.1908182607249,0.08085626363754272
SHORT,88690.26,85270.0,11.15238345297921,300.3432017137041,0.023310644552111626
SHORT,85236.58,84166.57,3.7703322829902275,304.11353399669434,0.336625337600708
SHORT,84000.42,84687.4,-2.4871294165558804,301.62640458013846,0.34267592430114746
SHORT,84650.16,82164.88,8.85557771863542,310.48198229877386,0.09988251328468323
SHORT,82938.92,82946.04,-0.026653731613165577,310.4553285671607,0.34989896416664124
SHORT,82485.65,83151.36,-2.505565716951348,307.9497628502093,0.3399809002876282
SHORT,82933.28,83650.86,-2.6645345611080704,305.2852282891012,0.25349611043930054
SHORT,83098.0,83266.4,-0.618667506364571,304.66656078273667,0.24080096185207367
SHORT,83071.61,83385.68,-1.151857135609039,303.51470364712765,0.34830978512763977
SHORT,83158.85,83134.78,0.0878511296968212,303.6025547768245,0.32903188467025757
SHORT,83931.13,78226.24,20.636195160493557,324.23874993731806,0.21422362327575684
SHORT,78975.17,79337.87,-1.4890932758013091,322.7496566615168,0.20456257462501526
SHORT,78900.01,78863.0,0.1513937044246379,322.90105036594144,0.3486157953739166
SHORT,78604.02,77593.4,4.151572139959631,327.05262250590107,0.3473506271839142
SHORT,77745.32,77416.62,1.3827481450676775,328.43537065096876,0.27567312121391296
SHORT,76991.87,77491.44,-2.1310881021088055,326.30428254885993,0.3499752879142761
SHORT,77196.21,77320.57,-0.5256631197020707,325.77861942915786,0.34395328164100647
SHORT,77541.03,77773.57,-0.9769867663875335,324.8016326627703,0.30274057388305664
SHORT,77710.65,76292.98,5.925333665038607,330.7269663278089,0.32354626059532166
SHORT,75526.74,76481.93,-4.182718477808747,326.54424785000015,0.310908704996109
SHORT,76171.91,75703.59,2.0076587570551134,328.5519066070553,0.27608436346054077
SHORT,76507.83,77360.64,-3.6622702731676524,324.8896363338876,0.23546874523162842
SHORT,77437.28,78175.43,-3.096922891143104,321.7927134427445,0.1774529069662094
SHORT,77854.46,78504.04,-2.684882931538354,319.10783051120615,0.15631207823753357
SHORT,77844.79,78622.0,-3.1860038025873902,315.92182670861877,0.28983500599861145
SHORT,78430.36,78765.35,-1.3493582425112158,314.5724684661075,0.34170275926589966
SHORT,78527.78,78560.01,-0.12910935033005405,314.44335911577747,0.311689555644989
SHORT,78488.66,78132.33,1.4275387317572477,315.8708978475347,0.3437144458293915
SHORT,74582.3,75662.44,-4.574608071902236,311.2962897756325,0.15717501938343048
SHORT,76388.64,76056.0,1.3555627882754007,312.6518525639079,0.27823540568351746
SHORT,75910.88,76535.62,-2.5730978006153062,310.0787547632926,0.22643062472343445
SHORT,76471.1,76638.0,-0.6767542793289494,309.4020004839636,0.23367860913276672
SHORT,76390.12,73416.02,12.045962090900558,321.44796257486416,0.28230541944503784
SHORT,74002.0,73923.29,0.3418984505049793,321.78986102536913,0.2543712854385376
SHORT,73535.6,73510.02,0.11193741051993195,321.9017984358891,0.24307602643966675
SHORT,72792.83,73380.95,-2.6007628182076954,319.3010356176814,0.2547670006752014
SHORT,73383.5,72588.0,3.461322692892317,322.76235831057375,0.22097265720367432
SHORT,71454.44,71019.55,1.9644142758054706,324.72677258637924,0.2217889279127121
SHORT,70732.72,71098.99,-1.6815085719199616,323.0452640144593,0.1690605729818344
SHORT,71416.83,71344.77,0.3259545645596567,323.37121857901894,0.11226221174001694
SHORT,71252.73,71823.45,-2.59013825670143,320.7810803223175,0.1179322674870491
SHORT,71736.95,70129.13,7.189575756480108,327.9706560787976,0.12612222135066986
SHORT,70436.0,67519.99,13.577797047423648,341.54845312622126,0.07719112932682037
SHORT,67489.07,68175.28,-3.4727692057356885,338.0756839204856,0.1564871072769165
SHORT,67873.52,66347.0,7.603543959681248,345.6792278801668,0.15089178085327148
SHORT,66300.03,63969.92,12.148872718094639,357.82810059826147,0.09820549190044403
SHORT,63696.29,64099.37,-2.2643917061597807,355.5637088921017,0.07418632507324219
SHORT,64035.93,64581.12,-3.0272032974438665,352.53650559465785,0.06214091554284096
SHORT,64409.83,61373.3,16.61994256673787,369.1564481613957,0.05231749638915062
SHORT,62965.51,63509.39,-3.1886791519042377,365.96776900949146,0.08643876016139984
SHORT,64325.16,64731.0,-2.3089621444363297,363.6588068650551,0.08188232034444809
SHORT,65714.96,65189.82,2.9060625744444835,366.5648694394996,0.08572680503129959
SHORT,64990.1,64911.47,0.44349825102633567,367.0083676905259,0.06832621246576309
SHORT,64769.63,65526.06,-4.286208514270395,362.7221591762555,0.041189830750226974
SHORT,65466.12,65978.41,-2.8383984712154264,359.88376070504006,0.039871782064437866
SHORT,66408.11,65631.89,4.206549060566072,364.09030976560615,0.03014042228460312
SHORT,65867.64,66322.23,-2.5127940505587643,361.5775157150474,0.025826629251241684
SHORT,66631.32,67037.01,-2.201492966827496,359.3760227482199,0.013018547557294369
SHORT,66935.99,68300.0,-7.3233022890794714,352.0527204591404,0.0203335452824831
SHORT,68194.89,68809.87,-3.174803596397908,348.8779168627425,0.03948597237467766
SHORT,68626.0,69290.0,-3.3756147348943957,345.5023021278481,0.051914822310209274
SHORT,68769.65,68476.92,1.4706907611407471,346.97299288898887,0.17965789139270782
SHORT,68087.14,68753.4,-3.395270035460656,343.5777228535282,0.17455461621284485
SHORT,68464.24,68849.66,-1.9341736056984906,341.6435492478297,0.11525637656450272
SHORT,69024.98,69268.53,-1.2054662879918157,340.43808295983786,0.07462647557258606
SHORT,68957.16,69303.49,-1.7098140537035165,338.72826890613436,0.06659993529319763
SHORT,69050.43,69631.18,-2.848880769710448,335.8793881364239,0.06605163216590881
SHORT,69075.56,69512.13,-2.12281832356799,333.75656981285596,0.051148220896720886
SHORT,69807.99,69182.59,2.9900783386108656,336.74664815146684,0.131648987531662
SHORT,69042.5,69176.47,-0.6534228692885139,336.0932252821783,0.09835877269506454
SHORT,69272.0,69542.29,-1.3113904299214354,334.78183485225685,0.06459121406078339
SHORT,69563.37,69942.02,-1.8222973062807184,332.9595375459761,0.09392732381820679
SHORT,70011.42,70645.28,-3.0145043832690965,329.94503316270703,0.09690915048122406
SHORT,69987.99,70366.01,-1.7821032070811447,328.1629299556259,0.07362806797027588
SHORT,70051.69,69133.82,4.2998378557086605,332.4627678113346,0.07461222261190414
SHORT,69225.14,69224.17,0.0046585515721222735,332.4674263629067,0.03146161139011383
SHORT,69286.4,69882.28,-2.8593012484575615,329.60812511444914,0.09026060998439789
SHORT,69584.7,69186.76,1.8849582926713162,331.4930834071205,0.05153723061084747
SHORT,69068.81,67053.03,9.67465818030462,341.1677415874251,0.03454865142703056
SHORT,67094.16,67454.49,-1.83224549388794,339.33549609353713,0.029239319264888763
